direction,num_packets,total_bytes,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,min_iat,max_iat,mean_iat,std_iat,dur,dport,sport,app
downlink,13,5620.0,52.0,2948.0,432.3076923076923,787.4361756798013,1e-06,0.10106,0.01736233333333333,0.032295808887485226,0.20834799999999998,55704.0,443.0,ndtv
downlink,16,5778.0,52.0,2948.0,361.125,720.8825031399592,0.0,0.101387,0.0187574,0.03403078546341742,0.281361,55718.0,443.0,ndtv
downlink,152,397620.0,52.0,2828.0,2615.9210526315787,710.0389087959776,2e-06,0.215072,0.007170841059602651,0.023122340418764625,1.0827970000000002,39794.0,443.0,rt
downlink,153,397692.0,52.0,2828.0,2599.294117647059,719.5804322325702,1e-06,0.183391,0.007038486842105263,0.021532535489558524,1.06985,39804.0,443.0,rt
downlink,155,397797.0,52.0,2828.0,2566.432258064516,770.8805306006591,1e-06,0.181113,0.00695051948051948,0.021342067730104084,1.0703799999999999,39812.0,443.0,rt
downlink,149,397485.0,52.0,2828.0,2667.6845637583892,635.4102961254835,1e-06,0.180221,0.007075567567567567,0.021318167974394966,1.047184,39828.0,443.0,rt
downlink,152,397672.0,52.0,2828.0,2616.2631578947367,709.7898087979324,2e-06,0.182803,0.00682641059602649,0.021115435696277267,1.030788,39844.0,443.0,rt
downlink,150,397516.0,52.0,2828.0,2650.1066666666666,668.7096173259739,1e-06,0.180729,0.00722748322147651,0.021877603290223056,1.076895,44762.0,443.0,rt
downlink,150,397547.0,52.0,2828.0,2650.3133333333335,649.7703893541408,2e-06,0.181062,0.007067684563758389,0.02133358326869305,1.053085,44766.0,443.0,rt
downlink,151,397567.0,52.0,2828.0,2632.8940397350993,662.4862781202125,1e-06,0.18106,0.00698124,0.021205401953807674,1.047186,44768.0,443.0,rt
downlink,152,397641.0,52.0,2828.0,2616.059210526316,727.3045331139593,1e-06,0.181279,0.006953211920529802,0.021183473377017054,1.049935,44784.0,443.0,rt
downlink,151,397589.0,52.0,2828.0,2633.0397350993376,698.8410203643812,1e-06,0.18332,0.00702438,0.021319706197111182,1.053657,56502.0,443.0,rt
downlink,271,2017613.0,52.0,37700.0,7445.066420664207,7479.240810849928,0.0,8.997028,0.035441562962962955,0.5474778005680612,9.569221999999998,34552.0,443.0,washingtonpost
downlink,274,2014709.0,52.0,34804.0,7352.9525547445255,7519.866446378358,1e-06,9.960556,0.03913247985347986,0.6027370485329333,10.683167000000003,43172.0,443.0,washingtonpost
downlink,263,2014165.0,52.0,36252.0,7658.42205323194,7745.649909936419,1e-06,7.977405,0.03266466030534352,0.49281118412391184,8.558141000000003,44680.0,443.0,washingtonpost
downlink,242,2017081.0,52.0,39148.0,8335.045454545454,7815.870321451267,1e-06,9.990188,0.04367791286307054,0.643437511033839,10.526377,45588.0,443.0,washingtonpost
downlink,273,2017717.0,52.0,33356.0,7390.9047619047615,6938.229989554627,1e-06,8.928637,0.034813533088235295,0.5413210907684567,9.469281,46846.0,443.0,washingtonpost
downlink,281,2017880.0,52.0,50732.0,7181.067615658363,7768.665138995268,1e-06,8.944145,0.03442323928571427,0.534467075456645,9.638506999999997,49360.0,443.0,washingtonpost
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.144373,0.02383849999999999,0.04375724452326987,0.3337389999999999,39538.0,443.0,indiatimes
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.104515,0.018859285714285717,0.03266606219452696,0.26403000000000004,39550.0,443.0,indiatimes
downlink,14,7218.0,52.0,2948.0,515.5714285714286,833.3023012537078,1e-06,0.112831,0.021764076923076928,0.0362082473304576,0.28293300000000005,39552.0,443.0,indiatimes
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.103338,0.017928642857142855,0.031574680208154966,0.251001,39558.0,443.0,indiatimes
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.102674,0.017639714285714286,0.031009819994091133,0.246956,56324.0,443.0,indiatimes
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.099825,0.017056428571428573,0.030193299564165367,0.23879000000000003,56336.0,443.0,indiatimes
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.10123,0.017518142857142854,0.030600535990421784,0.24525399999999997,56342.0,443.0,indiatimes
downlink,15,7270.0,52.0,2948.0,484.6666666666667,811.8619399404123,1e-06,0.100138,0.017276714285714284,0.03047600263114614,0.24187399999999998,56354.0,443.0,indiatimes
downlink,14,7218.0,52.0,2948.0,515.5714285714286,833.3023012537079,2e-06,0.099307,0.022188846153846156,0.03148404608646035,0.288455,56364.0,443.0,indiatimes
downlink,19,7490.0,52.0,2948.0,394.2105263157895,738.2703192784371,1e-06,0.304631,0.03927661111111111,0.081362172212846,0.706979,56378.0,443.0,indiatimes
