ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
169.254.169.254,172.28.0.12,,,53,49065,130,1,2024-03-27 01:04:57.402144,0,washingtonpost,17,116,2024-03-27 01:04:57.402144
172.28.0.12,169.254.169.254,,,51171,53,74,1,2024-03-27 01:04:59.150614,0,washingtonpost,17,60,2024-03-27 01:04:59.150614
172.28.0.12,169.254.169.254,,,53378,53,74,1,2024-03-27 01:04:59.150614,0,washingtonpost,17,60,2024-03-27 01:04:59.150614
169.254.169.254,172.28.0.12,,,53,51171,130,1,2024-03-27 01:04:59.151299,0,washingtonpost,17,116,2024-03-27 01:04:59.151299
169.254.169.254,172.28.0.12,,,53,53378,90,1,2024-03-27 01:04:59.151306,0,washingtonpost,17,76,2024-03-27 01:04:59.151306
172.28.0.12,169.254.169.254,,,38818,53,74,1,2024-03-27 01:05:00.553540,0,washingtonpost,17,60,2024-03-27 01:05:00.553540
172.28.0.12,169.254.169.254,,,53788,53,74,1,2024-03-27 01:05:00.553862,0,washingtonpost,17,60,2024-03-27 01:05:00.553862
169.254.169.254,172.28.0.12,,,53,38818,130,1,2024-03-27 01:05:00.554311,0,washingtonpost,17,116,2024-03-27 01:05:00.554311
169.254.169.254,172.28.0.12,,,53,53788,90,1,2024-03-27 01:05:00.554376,0,washingtonpost,17,76,2024-03-27 01:05:00.554376
172.28.0.12,169.254.169.254,,,52730,53,74,1,2024-03-27 01:05:02.540856,0,washingtonpost,17,60,2024-03-27 01:05:02.540856
169.254.169.254,172.28.0.12,,,53,52730,90,1,2024-03-27 01:05:02.572208,0,washingtonpost,17,76,2024-03-27 01:05:02.572208
172.28.0.12,169.254.169.254,,,49968,53,74,1,2024-03-27 01:05:04.587806,0,washingtonpost,17,60,2024-03-27 01:05:04.587806
172.28.0.12,169.254.169.254,,,50709,53,74,1,2024-03-27 01:05:04.587806,0,washingtonpost,17,60,2024-03-27 01:05:04.587806
169.254.169.254,172.28.0.12,,,53,50709,90,1,2024-03-27 01:05:04.588563,0,washingtonpost,17,76,2024-03-27 01:05:04.588563
169.254.169.254,172.28.0.12,,,53,49968,158,1,2024-03-27 01:05:04.633198,0,washingtonpost,17,144,2024-03-27 01:05:04.633198
172.28.0.12,169.254.169.254,,,56116,53,74,1,2024-03-27 01:05:05.750959,0,washingtonpost,17,60,2024-03-27 01:05:05.750959
172.28.0.12,169.254.169.254,,,43188,53,74,1,2024-03-27 01:05:05.750959,0,washingtonpost,17,60,2024-03-27 01:05:05.750959
169.254.169.254,172.28.0.12,,,53,56116,90,1,2024-03-27 01:05:05.751685,0,washingtonpost,17,76,2024-03-27 01:05:05.751685
169.254.169.254,172.28.0.12,,,53,43188,158,1,2024-03-27 01:05:05.751693,0,washingtonpost,17,144,2024-03-27 01:05:05.751693
172.28.0.12,169.254.169.254,,,60099,53,74,1,2024-03-27 01:05:06.868660,0,washingtonpost,17,60,2024-03-27 01:05:06.868660
172.28.0.12,169.254.169.254,,,35998,53,74,1,2024-03-27 01:05:06.868872,0,washingtonpost,17,60,2024-03-27 01:05:06.868872
169.254.169.254,172.28.0.12,,,53,60099,158,1,2024-03-27 01:05:06.869412,0,washingtonpost,17,144,2024-03-27 01:05:06.869412
169.254.169.254,172.28.0.12,,,53,35998,90,1,2024-03-27 01:05:06.869411,0,washingtonpost,17,76,2024-03-27 01:05:06.869411
172.28.0.12,169.254.169.254,,,47962,53,74,1,2024-03-27 01:05:08.019104,0,washingtonpost,17,60,2024-03-27 01:05:08.019104
169.254.169.254,172.28.0.12,,,53,47962,163,1,2024-03-27 01:05:08.168325,0,washingtonpost,17,149,2024-03-27 01:05:08.168325
172.28.0.12,169.254.169.254,,,53042,53,74,1,2024-03-27 01:05:10.184205,0,washingtonpost,17,60,2024-03-27 01:05:10.184205
172.28.0.12,169.254.169.254,,,40406,53,74,1,2024-03-27 01:05:10.184266,0,washingtonpost,17,60,2024-03-27 01:05:10.184266
169.254.169.254,172.28.0.12,,,53,40406,163,1,2024-03-27 01:05:10.184993,0,washingtonpost,17,149,2024-03-27 01:05:10.184993
169.254.169.254,172.28.0.12,,,53,53042,208,1,2024-03-27 01:05:10.340297,0,washingtonpost,17,194,2024-03-27 01:05:10.340297
172.28.0.12,169.254.169.254,,,44561,53,74,1,2024-03-27 01:05:11.933862,0,washingtonpost,17,60,2024-03-27 01:05:11.933862
172.28.0.12,169.254.169.254,,,48286,53,74,1,2024-03-27 01:05:11.933860,0,washingtonpost,17,60,2024-03-27 01:05:11.933860
169.254.169.254,172.28.0.12,,,53,44561,163,1,2024-03-27 01:05:11.934624,0,washingtonpost,17,149,2024-03-27 01:05:11.934624
169.254.169.254,172.28.0.12,,,53,48286,208,1,2024-03-27 01:05:11.934669,0,washingtonpost,17,194,2024-03-27 01:05:11.934669
172.28.0.12,169.254.169.254,,,60244,53,74,1,2024-03-27 01:05:13.304999,0,washingtonpost,17,60,2024-03-27 01:05:13.304999
172.28.0.12,169.254.169.254,,,45586,53,74,1,2024-03-27 01:05:13.305240,0,washingtonpost,17,60,2024-03-27 01:05:13.305240
169.254.169.254,172.28.0.12,,,53,60244,208,1,2024-03-27 01:05:13.305725,0,washingtonpost,17,194,2024-03-27 01:05:13.305725
169.254.169.254,172.28.0.12,,,53,45586,163,1,2024-03-27 01:05:13.305811,0,washingtonpost,17,149,2024-03-27 01:05:13.305811
172.28.0.12,169.254.169.254,,,41525,53,70,1,2024-03-27 01:04:47.573088,0,rt,17,56,2024-03-27 01:04:47.573088
172.28.0.12,169.254.169.254,,,42579,53,70,1,2024-03-27 01:04:47.573332,0,rt,17,56,2024-03-27 01:04:47.573332
169.254.169.254,172.28.0.12,,,53,41525,123,1,2024-03-27 01:04:47.573725,0,rt,17,109,2024-03-27 01:04:47.573725
169.254.169.254,172.28.0.12,,,53,42579,156,1,2024-03-27 01:04:48.744201,0,rt,17,142,2024-03-27 01:04:48.744201
172.28.0.12,89.191.237.192,51296,443,,,74,1,2024-03-27 01:04:48.744760,0,rt,6,60,2024-03-27 01:04:48.744760
89.191.237.192,172.28.0.12,443,51296,,,74,1,2024-03-27 01:04:48.899981,0,rt,6,60,2024-03-27 01:04:48.899981
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:48.900032,0,rt,6,52,2024-03-27 01:04:48.900032
172.28.0.12,89.191.237.192,51296,443,,,583,1,2024-03-27 01:04:49.002706,0,rt,6,569,2024-03-27 01:04:49.002706
89.191.237.192,172.28.0.12,443,51296,,,66,1,2024-03-27 01:04:49.157621,0,rt,6,52,2024-03-27 01:04:49.157621
89.191.237.192,172.28.0.12,443,51296,,,3203,1,2024-03-27 01:04:49.159299,0,rt,6,3189,2024-03-27 01:04:49.159299
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.159328,0,rt,6,52,2024-03-27 01:04:49.159328
172.28.0.12,89.191.237.192,51296,443,,,146,1,2024-03-27 01:04:49.162099,0,rt,6,132,2024-03-27 01:04:49.162099
172.28.0.12,89.191.237.192,51296,443,,,112,1,2024-03-27 01:04:49.162294,0,rt,6,98,2024-03-27 01:04:49.162294
172.28.0.12,89.191.237.192,51296,443,,,115,1,2024-03-27 01:04:49.162325,0,rt,6,101,2024-03-27 01:04:49.162325
172.28.0.12,89.191.237.192,51296,443,,,101,1,2024-03-27 01:04:49.162343,0,rt,6,87,2024-03-27 01:04:49.162343
172.28.0.12,89.191.237.192,51296,443,,,125,1,2024-03-27 01:04:49.162387,0,rt,6,111,2024-03-27 01:04:49.162387
89.191.237.192,172.28.0.12,443,51296,,,353,1,2024-03-27 01:04:49.316968,0,rt,6,339,2024-03-27 01:04:49.316968
89.191.237.192,172.28.0.12,443,51296,,,353,1,2024-03-27 01:04:49.317007,0,rt,6,339,2024-03-27 01:04:49.317007
89.191.237.192,172.28.0.12,443,51296,,,137,1,2024-03-27 01:04:49.317183,0,rt,6,123,2024-03-27 01:04:49.317183
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.317225,0,rt,6,52,2024-03-27 01:04:49.317225
172.28.0.12,89.191.237.192,51296,443,,,97,1,2024-03-27 01:04:49.317268,0,rt,6,83,2024-03-27 01:04:49.317268
89.191.237.192,172.28.0.12,443,51296,,,2962,1,2024-03-27 01:04:49.317978,0,rt,6,2948,2024-03-27 01:04:49.317978
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.318001,0,rt,6,52,2024-03-27 01:04:49.318001
89.191.237.192,172.28.0.12,443,51296,,,7306,1,2024-03-27 01:04:49.318719,0,rt,6,7292,2024-03-27 01:04:49.318719
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.318749,0,rt,6,52,2024-03-27 01:04:49.318749
89.191.237.192,172.28.0.12,443,51296,,,4410,1,2024-03-27 01:04:49.471897,0,rt,6,4396,2024-03-27 01:04:49.471897
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.472000,0,rt,6,52,2024-03-27 01:04:49.472000
89.191.237.192,172.28.0.12,443,51296,,,4410,1,2024-03-27 01:04:49.472595,0,rt,6,4396,2024-03-27 01:04:49.472595
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.472605,0,rt,6,52,2024-03-27 01:04:49.472605
89.191.237.192,172.28.0.12,443,51296,,,5858,1,2024-03-27 01:04:49.473371,0,rt,6,5844,2024-03-27 01:04:49.473371
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.473385,0,rt,6,52,2024-03-27 01:04:49.473385
89.191.237.192,172.28.0.12,443,51296,,,14546,1,2024-03-27 01:04:49.474141,0,rt,6,14532,2024-03-27 01:04:49.474141
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.474216,0,rt,6,52,2024-03-27 01:04:49.474216
89.191.237.192,172.28.0.12,443,51296,,,4410,1,2024-03-27 01:04:49.626852,0,rt,6,4396,2024-03-27 01:04:49.626852
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.626880,0,rt,6,52,2024-03-27 01:04:49.626880
89.191.237.192,172.28.0.12,443,51296,,,4410,1,2024-03-27 01:04:49.627139,0,rt,6,4396,2024-03-27 01:04:49.627139
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.627148,0,rt,6,52,2024-03-27 01:04:49.627148
89.191.237.192,172.28.0.12,443,51296,,,8754,1,2024-03-27 01:04:49.627740,0,rt,6,8740,2024-03-27 01:04:49.627740
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.627751,0,rt,6,52,2024-03-27 01:04:49.627751
89.191.237.192,172.28.0.12,443,51296,,,11650,1,2024-03-27 01:04:49.628504,0,rt,6,11636,2024-03-27 01:04:49.628504
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.628513,0,rt,6,52,2024-03-27 01:04:49.628513
89.191.237.192,172.28.0.12,443,51296,,,5858,1,2024-03-27 01:04:49.628973,0,rt,6,5844,2024-03-27 01:04:49.628973
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.628986,0,rt,6,52,2024-03-27 01:04:49.628986
89.191.237.192,172.28.0.12,443,51296,,,15994,1,2024-03-27 01:04:49.629331,0,rt,6,15980,2024-03-27 01:04:49.629331
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.629343,0,rt,6,52,2024-03-27 01:04:49.629343
89.191.237.192,172.28.0.12,443,51296,,,7306,1,2024-03-27 01:04:49.630112,0,rt,6,7292,2024-03-27 01:04:49.630112
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.630122,0,rt,6,52,2024-03-27 01:04:49.630122
89.191.237.192,172.28.0.12,443,51296,,,8754,1,2024-03-27 01:04:49.781698,0,rt,6,8740,2024-03-27 01:04:49.781698
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.781729,0,rt,6,52,2024-03-27 01:04:49.781729
89.191.237.192,172.28.0.12,443,51296,,,8754,1,2024-03-27 01:04:49.781921,0,rt,6,8740,2024-03-27 01:04:49.781921
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.781931,0,rt,6,52,2024-03-27 01:04:49.781931
89.191.237.192,172.28.0.12,443,51296,,,17442,1,2024-03-27 01:04:49.782635,0,rt,6,17428,2024-03-27 01:04:49.782635
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.782649,0,rt,6,52,2024-03-27 01:04:49.782649
89.191.237.192,172.28.0.12,443,51296,,,1514,1,2024-03-27 01:04:49.783392,0,rt,6,1500,2024-03-27 01:04:49.783392
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.783399,0,rt,6,52,2024-03-27 01:04:49.783399
89.191.237.192,172.28.0.12,443,51296,,,21786,1,2024-03-27 01:04:49.783578,0,rt,6,21772,2024-03-27 01:04:49.783578
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.783591,0,rt,6,52,2024-03-27 01:04:49.783591
89.191.237.192,172.28.0.12,443,51296,,,5858,1,2024-03-27 01:04:49.783679,0,rt,6,5844,2024-03-27 01:04:49.783679
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.783687,0,rt,6,52,2024-03-27 01:04:49.783687
89.191.237.192,172.28.0.12,443,51296,,,11650,1,2024-03-27 01:04:49.784155,0,rt,6,11636,2024-03-27 01:04:49.784155
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.784165,0,rt,6,52,2024-03-27 01:04:49.784165
89.191.237.192,172.28.0.12,443,51296,,,24682,1,2024-03-27 01:04:49.784652,0,rt,6,24668,2024-03-27 01:04:49.784652
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.784666,0,rt,6,52,2024-03-27 01:04:49.784666
89.191.237.192,172.28.0.12,443,51296,,,4410,1,2024-03-27 01:04:49.784932,0,rt,6,4396,2024-03-27 01:04:49.784932
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.784940,0,rt,6,52,2024-03-27 01:04:49.784940
89.191.237.192,172.28.0.12,443,51296,,,10202,1,2024-03-27 01:04:49.785686,0,rt,6,10188,2024-03-27 01:04:49.785686
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.785695,0,rt,6,52,2024-03-27 01:04:49.785695
89.191.237.192,172.28.0.12,443,51296,,,27578,1,2024-03-27 01:04:49.936791,0,rt,6,27564,2024-03-27 01:04:49.936791
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.936828,0,rt,6,52,2024-03-27 01:04:49.936828
89.191.237.192,172.28.0.12,443,51296,,,8754,1,2024-03-27 01:04:49.937110,0,rt,6,8740,2024-03-27 01:04:49.937110
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.937130,0,rt,6,52,2024-03-27 01:04:49.937130
89.191.237.192,172.28.0.12,443,51296,,,34818,1,2024-03-27 01:04:49.937868,0,rt,6,34804,2024-03-27 01:04:49.937868
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.937886,0,rt,6,52,2024-03-27 01:04:49.937886
89.191.237.192,172.28.0.12,443,51296,,,2962,1,2024-03-27 01:04:49.938303,0,rt,6,2948,2024-03-27 01:04:49.938303
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.938312,0,rt,6,52,2024-03-27 01:04:49.938312
89.191.237.192,172.28.0.12,443,51296,,,55090,1,2024-03-27 01:04:49.938704,0,rt,6,55076,2024-03-27 01:04:49.938704
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.938727,0,rt,6,52,2024-03-27 01:04:49.938727
89.191.237.192,172.28.0.12,443,51296,,,23234,1,2024-03-27 01:04:49.939349,0,rt,6,23220,2024-03-27 01:04:49.939349
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.939369,0,rt,6,52,2024-03-27 01:04:49.939369
89.191.237.192,172.28.0.12,443,51296,,,1514,1,2024-03-27 01:04:49.939387,0,rt,6,1500,2024-03-27 01:04:49.939387
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.939392,0,rt,6,52,2024-03-27 01:04:49.939392
89.191.237.192,172.28.0.12,443,51296,,,20095,1,2024-03-27 01:04:49.939416,0,rt,6,20081,2024-03-27 01:04:49.939416
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.939427,0,rt,6,52,2024-03-27 01:04:49.939427
172.28.0.12,89.191.237.192,51296,443,,,90,1,2024-03-27 01:04:49.939856,0,rt,6,76,2024-03-27 01:04:49.939856
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:49.940605,0,rt,6,52,2024-03-27 01:04:49.940605
89.191.237.192,172.28.0.12,443,51296,,,66,1,2024-03-27 01:04:50.094474,0,rt,6,52,2024-03-27 01:04:50.094474
172.28.0.12,89.191.237.192,51296,443,,,66,1,2024-03-27 01:04:50.094504,0,rt,6,52,2024-03-27 01:04:50.094504
89.191.237.192,172.28.0.12,443,51296,,,66,1,2024-03-27 01:04:50.095139,0,rt,6,52,2024-03-27 01:04:50.095139
172.28.0.12,169.254.169.254,,,53432,53,70,1,2024-03-27 01:04:50.951406,0,rt,17,56,2024-03-27 01:04:50.951406
172.28.0.12,169.254.169.254,,,47496,53,70,1,2024-03-27 01:04:50.951406,0,rt,17,56,2024-03-27 01:04:50.951406
169.254.169.254,172.28.0.12,,,53,53432,123,1,2024-03-27 01:04:50.952036,0,rt,17,109,2024-03-27 01:04:50.952036
169.254.169.254,172.28.0.12,,,53,47496,156,1,2024-03-27 01:04:50.952036,0,rt,17,142,2024-03-27 01:04:50.952036
172.28.0.12,89.191.237.192,51308,443,,,74,1,2024-03-27 01:04:50.952454,0,rt,6,60,2024-03-27 01:04:50.952454
89.191.237.192,172.28.0.12,443,51308,,,74,1,2024-03-27 01:04:51.107216,0,rt,6,60,2024-03-27 01:04:51.107216
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.107252,0,rt,6,52,2024-03-27 01:04:51.107252
172.28.0.12,89.191.237.192,51308,443,,,583,1,2024-03-27 01:04:51.161548,0,rt,6,569,2024-03-27 01:04:51.161548
89.191.237.192,172.28.0.12,443,51308,,,66,1,2024-03-27 01:04:51.316352,0,rt,6,52,2024-03-27 01:04:51.316352
89.191.237.192,172.28.0.12,443,51308,,,3203,1,2024-03-27 01:04:51.327814,0,rt,6,3189,2024-03-27 01:04:51.327814
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.327835,0,rt,6,52,2024-03-27 01:04:51.327835
172.28.0.12,89.191.237.192,51308,443,,,146,1,2024-03-27 01:04:51.329760,0,rt,6,132,2024-03-27 01:04:51.329760
172.28.0.12,89.191.237.192,51308,443,,,112,1,2024-03-27 01:04:51.329907,0,rt,6,98,2024-03-27 01:04:51.329907
172.28.0.12,89.191.237.192,51308,443,,,115,1,2024-03-27 01:04:51.329923,0,rt,6,101,2024-03-27 01:04:51.329923
172.28.0.12,89.191.237.192,51308,443,,,101,1,2024-03-27 01:04:51.329935,0,rt,6,87,2024-03-27 01:04:51.329935
172.28.0.12,89.191.237.192,51308,443,,,125,1,2024-03-27 01:04:51.329966,0,rt,6,111,2024-03-27 01:04:51.329966
89.191.237.192,172.28.0.12,443,51308,,,353,1,2024-03-27 01:04:51.484540,0,rt,6,339,2024-03-27 01:04:51.484540
89.191.237.192,172.28.0.12,443,51308,,,353,1,2024-03-27 01:04:51.484598,0,rt,6,339,2024-03-27 01:04:51.484598
89.191.237.192,172.28.0.12,443,51308,,,362,1,2024-03-27 01:04:51.484678,0,rt,6,348,2024-03-27 01:04:51.484678
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.484839,0,rt,6,52,2024-03-27 01:04:51.484839
172.28.0.12,89.191.237.192,51308,443,,,97,1,2024-03-27 01:04:51.484926,0,rt,6,83,2024-03-27 01:04:51.484926
89.191.237.192,172.28.0.12,443,51308,,,10202,1,2024-03-27 01:04:51.485494,0,rt,6,10188,2024-03-27 01:04:51.485494
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.485525,0,rt,6,52,2024-03-27 01:04:51.485525
89.191.237.192,172.28.0.12,443,51308,,,8754,1,2024-03-27 01:04:51.639851,0,rt,6,8740,2024-03-27 01:04:51.639851
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.639882,0,rt,6,52,2024-03-27 01:04:51.639882
89.191.237.192,172.28.0.12,443,51308,,,20338,1,2024-03-27 01:04:51.640270,0,rt,6,20324,2024-03-27 01:04:51.640270
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.640288,0,rt,6,52,2024-03-27 01:04:51.640288
89.191.237.192,172.28.0.12,443,51308,,,17442,1,2024-03-27 01:04:51.794769,0,rt,6,17428,2024-03-27 01:04:51.794769
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.794811,0,rt,6,52,2024-03-27 01:04:51.794811
89.191.237.192,172.28.0.12,443,51308,,,17442,1,2024-03-27 01:04:51.795026,0,rt,6,17428,2024-03-27 01:04:51.795026
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.795041,0,rt,6,52,2024-03-27 01:04:51.795041
89.191.237.192,172.28.0.12,443,51308,,,23234,1,2024-03-27 01:04:51.795317,0,rt,6,23220,2024-03-27 01:04:51.795317
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.795332,0,rt,6,52,2024-03-27 01:04:51.795332
89.191.237.192,172.28.0.12,443,51308,,,11650,1,2024-03-27 01:04:51.949660,0,rt,6,11636,2024-03-27 01:04:51.949660
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.949703,0,rt,6,52,2024-03-27 01:04:51.949703
89.191.237.192,172.28.0.12,443,51308,,,56538,1,2024-03-27 01:04:51.949916,0,rt,6,56524,2024-03-27 01:04:51.949916
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.949945,0,rt,6,52,2024-03-27 01:04:51.949945
89.191.237.192,172.28.0.12,443,51308,,,23234,1,2024-03-27 01:04:51.950390,0,rt,6,23220,2024-03-27 01:04:51.950390
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.950408,0,rt,6,52,2024-03-27 01:04:51.950408
89.191.237.192,172.28.0.12,443,51308,,,24682,1,2024-03-27 01:04:51.951201,0,rt,6,24668,2024-03-27 01:04:51.951201
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:51.951219,0,rt,6,52,2024-03-27 01:04:51.951219
89.191.237.192,172.28.0.12,443,51308,,,23234,1,2024-03-27 01:04:52.104591,0,rt,6,23220,2024-03-27 01:04:52.104591
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.104628,0,rt,6,52,2024-03-27 01:04:52.104628
89.191.237.192,172.28.0.12,443,51308,,,7306,1,2024-03-27 01:04:52.104647,0,rt,6,7292,2024-03-27 01:04:52.104647
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.104667,0,rt,6,52,2024-03-27 01:04:52.104667
89.191.237.192,172.28.0.12,443,51308,,,56538,1,2024-03-27 01:04:52.104858,0,rt,6,56524,2024-03-27 01:04:52.104858
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.104882,0,rt,6,52,2024-03-27 01:04:52.104882
89.191.237.192,172.28.0.12,443,51308,,,56538,1,2024-03-27 01:04:52.105018,0,rt,6,56524,2024-03-27 01:04:52.105018
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.105041,0,rt,6,52,2024-03-27 01:04:52.105041
89.191.237.192,172.28.0.12,443,51308,,,13098,1,2024-03-27 01:04:52.105077,0,rt,6,13084,2024-03-27 01:04:52.105077
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.105098,0,rt,6,52,2024-03-27 01:04:52.105098
89.191.237.192,172.28.0.12,443,51308,,,15561,1,2024-03-27 01:04:52.105114,0,rt,6,15547,2024-03-27 01:04:52.105114
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.105122,0,rt,6,52,2024-03-27 01:04:52.105122
172.28.0.12,89.191.237.192,51308,443,,,90,1,2024-03-27 01:04:52.105253,0,rt,6,76,2024-03-27 01:04:52.105253
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.106026,0,rt,6,52,2024-03-27 01:04:52.106026
89.191.237.192,172.28.0.12,443,51308,,,66,1,2024-03-27 01:04:52.259894,0,rt,6,52,2024-03-27 01:04:52.259894
172.28.0.12,89.191.237.192,51308,443,,,66,1,2024-03-27 01:04:52.259922,0,rt,6,52,2024-03-27 01:04:52.259922
89.191.237.192,172.28.0.12,443,51308,,,66,1,2024-03-27 01:04:52.260723,0,rt,6,52,2024-03-27 01:04:52.260723
172.28.0.12,169.254.169.254,,,59819,53,70,1,2024-03-27 01:04:53.116807,0,rt,17,56,2024-03-27 01:04:53.116807
172.28.0.12,169.254.169.254,,,44691,53,70,1,2024-03-27 01:04:53.117058,0,rt,17,56,2024-03-27 01:04:53.117058
169.254.169.254,172.28.0.12,,,53,59819,123,1,2024-03-27 01:04:53.117405,0,rt,17,109,2024-03-27 01:04:53.117405
169.254.169.254,172.28.0.12,,,53,44691,156,1,2024-03-27 01:04:53.117480,0,rt,17,142,2024-03-27 01:04:53.117480
172.28.0.12,89.191.237.192,51324,443,,,74,1,2024-03-27 01:04:53.117863,0,rt,6,60,2024-03-27 01:04:53.117863
89.191.237.192,172.28.0.12,443,51324,,,74,1,2024-03-27 01:04:53.273979,0,rt,6,60,2024-03-27 01:04:53.273979
172.28.0.12,89.191.237.192,51324,443,,,66,1,2024-03-27 01:04:53.274011,0,rt,6,52,2024-03-27 01:04:53.274011
172.28.0.12,89.191.237.192,51324,443,,,583,1,2024-03-27 01:04:53.328429,0,rt,6,569,2024-03-27 01:04:53.328429
89.191.237.192,172.28.0.12,443,51324,,,66,1,2024-03-27 01:04:53.484552,0,rt,6,52,2024-03-27 01:04:53.484552
89.191.237.192,172.28.0.12,443,51324,,,3203,1,2024-03-27 01:04:53.491306,0,rt,6,3189,2024-03-27 01:04:53.491306
172.28.0.12,89.191.237.192,51324,443,,,66,1,2024-03-27 01:04:53.491323,0,rt,6,52,2024-03-27 01:04:53.491323
172.28.0.12,89.191.237.192,51324,443,,,146,1,2024-03-27 01:04:53.493182,0,rt,6,132,2024-03-27 01:04:53.493182
