address_a,address_b,port_a,port_b,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
192.0.66.32,192.168.1.54,443,51939,325,1,2024-03-25 05:38:13.215724,0,nypost,6,311,2024-03-25 05:38:13.215724
192.0.66.32,192.168.1.54,443,51939,116,1,2024-03-25 05:38:13.215727,0,nypost,6,102,2024-03-25 05:38:13.215727
192.0.66.32,192.168.1.54,443,51939,85,1,2024-03-25 05:38:13.215729,0,nypost,6,71,2024-03-25 05:38:13.215729
192.0.66.32,192.168.1.54,443,51939,540,1,2024-03-25 05:38:13.215731,0,nypost,6,526,2024-03-25 05:38:13.215731
192.168.1.54,192.0.66.32,51939,443,54,1,2024-03-25 05:38:13.215969,0,nypost,6,40,2024-03-25 05:38:13.215969
192.168.1.54,192.0.66.32,51939,443,54,1,2024-03-25 05:38:13.216023,0,nypost,6,40,2024-03-25 05:38:13.216023
192.168.1.54,192.0.66.32,51939,443,54,1,2024-03-25 05:38:13.216106,0,nypost,6,40,2024-03-25 05:38:13.216106
192.168.1.54,192.0.66.32,51939,443,85,1,2024-03-25 05:38:13.216374,0,nypost,6,71,2024-03-25 05:38:13.216374
192.168.1.54,192.0.66.32,51939,443,78,1,2024-03-25 05:38:13.216608,0,nypost,6,64,2024-03-25 05:38:13.216608
192.168.1.54,192.0.66.32,51939,443,54,1,2024-03-25 05:38:13.218259,0,nypost,6,40,2024-03-25 05:38:13.218259
192.0.66.32,192.168.1.54,443,51939,60,1,2024-03-25 05:38:13.223268,0,nypost,6,40,2024-03-25 05:38:13.223268
192.0.66.32,192.168.1.54,443,51939,60,1,2024-03-25 05:38:13.223272,0,nypost,6,40,2024-03-25 05:38:13.223272
192.0.66.32,192.168.1.54,443,51939,60,1,2024-03-25 05:38:13.223274,0,nypost,6,40,2024-03-25 05:38:13.223274
192.168.1.54,192.0.66.32,51939,443,54,1,2024-03-25 05:38:13.223498,0,nypost,6,40,2024-03-25 05:38:13.223498
192.168.1.54,192.0.66.32,51940,443,78,1,2024-03-25 05:38:14.257989,0,nypost,6,64,2024-03-25 05:38:14.257989
192.0.66.32,192.168.1.54,443,51940,66,1,2024-03-25 05:38:14.274627,0,nypost,6,52,2024-03-25 05:38:14.274627
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.274797,0,nypost,6,40,2024-03-25 05:38:14.274797
192.168.1.54,192.0.66.32,51940,443,378,1,2024-03-25 05:38:14.275341,0,nypost,6,364,2024-03-25 05:38:14.275341
192.0.66.32,192.168.1.54,443,51940,60,1,2024-03-25 05:38:14.287786,0,nypost,6,40,2024-03-25 05:38:14.287786
192.0.66.32,192.168.1.54,443,51940,1514,1,2024-03-25 05:38:14.287794,0,nypost,6,1500,2024-03-25 05:38:14.287794
192.0.66.32,192.168.1.54,443,51940,1514,1,2024-03-25 05:38:14.287799,0,nypost,6,1500,2024-03-25 05:38:14.287799
192.0.66.32,192.168.1.54,443,51940,1230,1,2024-03-25 05:38:14.287803,0,nypost,6,1216,2024-03-25 05:38:14.287803
192.0.66.32,192.168.1.54,443,51940,87,1,2024-03-25 05:38:14.287807,0,nypost,6,73,2024-03-25 05:38:14.287807
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.287976,0,nypost,6,40,2024-03-25 05:38:14.287976
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.290169,0,nypost,6,40,2024-03-25 05:38:14.290169
192.168.1.54,192.0.66.32,51940,443,60,1,2024-03-25 05:38:14.290373,0,nypost,6,46,2024-03-25 05:38:14.290373
192.168.1.54,192.0.66.32,51940,443,112,1,2024-03-25 05:38:14.290439,0,nypost,6,98,2024-03-25 05:38:14.290439
192.168.1.54,192.0.66.32,51940,443,140,1,2024-03-25 05:38:14.290688,0,nypost,6,126,2024-03-25 05:38:14.290688
192.168.1.54,192.0.66.32,51940,443,116,1,2024-03-25 05:38:14.291014,0,nypost,6,102,2024-03-25 05:38:14.291014
192.0.66.32,192.168.1.54,443,51940,60,1,2024-03-25 05:38:14.297471,0,nypost,6,40,2024-03-25 05:38:14.297471
192.0.66.32,192.168.1.54,443,51940,325,1,2024-03-25 05:38:14.297475,0,nypost,6,311,2024-03-25 05:38:14.297475
192.0.66.32,192.168.1.54,443,51940,325,1,2024-03-25 05:38:14.297478,0,nypost,6,311,2024-03-25 05:38:14.297478
192.0.66.32,192.168.1.54,443,51940,116,1,2024-03-25 05:38:14.297480,0,nypost,6,102,2024-03-25 05:38:14.297480
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.297623,0,nypost,6,40,2024-03-25 05:38:14.297623
192.0.66.32,192.168.1.54,443,51940,60,1,2024-03-25 05:38:14.297947,0,nypost,6,40,2024-03-25 05:38:14.297947
192.0.66.32,192.168.1.54,443,51940,85,1,2024-03-25 05:38:14.297952,0,nypost,6,71,2024-03-25 05:38:14.297952
192.0.66.32,192.168.1.54,443,51940,540,1,2024-03-25 05:38:14.297953,0,nypost,6,526,2024-03-25 05:38:14.297953
192.168.1.54,192.0.66.32,51940,443,85,1,2024-03-25 05:38:14.298010,0,nypost,6,71,2024-03-25 05:38:14.298010
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.298069,0,nypost,6,40,2024-03-25 05:38:14.298069
192.168.1.54,192.0.66.32,51940,443,78,1,2024-03-25 05:38:14.298516,0,nypost,6,64,2024-03-25 05:38:14.298516
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.300446,0,nypost,6,40,2024-03-25 05:38:14.300446
192.0.66.32,192.168.1.54,443,51940,60,1,2024-03-25 05:38:14.326913,0,nypost,6,40,2024-03-25 05:38:14.326913
192.0.66.32,192.168.1.54,443,51940,60,1,2024-03-25 05:38:14.326931,0,nypost,6,40,2024-03-25 05:38:14.326931
192.0.66.32,192.168.1.54,443,51940,60,1,2024-03-25 05:38:14.326934,0,nypost,6,40,2024-03-25 05:38:14.326934
192.168.1.54,192.0.66.32,51940,443,54,1,2024-03-25 05:38:14.327093,0,nypost,6,40,2024-03-25 05:38:14.327093
192.168.1.54,192.0.66.32,51941,443,78,1,2024-03-25 05:38:15.338263,0,nypost,6,64,2024-03-25 05:38:15.338263
192.0.66.32,192.168.1.54,443,51941,66,1,2024-03-25 05:38:15.349908,0,nypost,6,52,2024-03-25 05:38:15.349908
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.350029,0,nypost,6,40,2024-03-25 05:38:15.350029
192.168.1.54,192.0.66.32,51941,443,378,1,2024-03-25 05:38:15.350354,0,nypost,6,364,2024-03-25 05:38:15.350354
192.0.66.32,192.168.1.54,443,51941,60,1,2024-03-25 05:38:15.361727,0,nypost,6,40,2024-03-25 05:38:15.361727
192.0.66.32,192.168.1.54,443,51941,1514,1,2024-03-25 05:38:15.361736,0,nypost,6,1500,2024-03-25 05:38:15.361736
192.0.66.32,192.168.1.54,443,51941,1514,1,2024-03-25 05:38:15.361740,0,nypost,6,1500,2024-03-25 05:38:15.361740
192.0.66.32,192.168.1.54,443,51941,1230,1,2024-03-25 05:38:15.361744,0,nypost,6,1216,2024-03-25 05:38:15.361744
192.0.66.32,192.168.1.54,443,51941,88,1,2024-03-25 05:38:15.361746,0,nypost,6,74,2024-03-25 05:38:15.361746
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.361887,0,nypost,6,40,2024-03-25 05:38:15.361887
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.363675,0,nypost,6,40,2024-03-25 05:38:15.363675
192.168.1.54,192.0.66.32,51941,443,60,1,2024-03-25 05:38:15.363807,0,nypost,6,46,2024-03-25 05:38:15.363807
192.168.1.54,192.0.66.32,51941,443,112,1,2024-03-25 05:38:15.363862,0,nypost,6,98,2024-03-25 05:38:15.363862
192.168.1.54,192.0.66.32,51941,443,140,1,2024-03-25 05:38:15.364029,0,nypost,6,126,2024-03-25 05:38:15.364029
192.168.1.54,192.0.66.32,51941,443,116,1,2024-03-25 05:38:15.364103,0,nypost,6,102,2024-03-25 05:38:15.364103
192.0.66.32,192.168.1.54,443,51941,60,1,2024-03-25 05:38:15.371313,0,nypost,6,40,2024-03-25 05:38:15.371313
192.0.66.32,192.168.1.54,443,51941,325,1,2024-03-25 05:38:15.371318,0,nypost,6,311,2024-03-25 05:38:15.371318
192.0.66.32,192.168.1.54,443,51941,325,1,2024-03-25 05:38:15.371320,0,nypost,6,311,2024-03-25 05:38:15.371320
192.0.66.32,192.168.1.54,443,51941,116,1,2024-03-25 05:38:15.371322,0,nypost,6,102,2024-03-25 05:38:15.371322
192.0.66.32,192.168.1.54,443,51941,85,1,2024-03-25 05:38:15.371324,0,nypost,6,71,2024-03-25 05:38:15.371324
192.0.66.32,192.168.1.54,443,51941,540,1,2024-03-25 05:38:15.371326,0,nypost,6,526,2024-03-25 05:38:15.371326
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.371463,0,nypost,6,40,2024-03-25 05:38:15.371463
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.371543,0,nypost,6,40,2024-03-25 05:38:15.371543
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.371589,0,nypost,6,40,2024-03-25 05:38:15.371589
192.168.1.54,192.0.66.32,51941,443,85,1,2024-03-25 05:38:15.371879,0,nypost,6,71,2024-03-25 05:38:15.371879
192.168.1.54,192.0.66.32,51941,443,78,1,2024-03-25 05:38:15.372091,0,nypost,6,64,2024-03-25 05:38:15.372091
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.373601,0,nypost,6,40,2024-03-25 05:38:15.373601
192.0.66.32,192.168.1.54,443,51941,60,1,2024-03-25 05:38:15.378697,0,nypost,6,40,2024-03-25 05:38:15.378697
192.0.66.32,192.168.1.54,443,51941,60,1,2024-03-25 05:38:15.378701,0,nypost,6,40,2024-03-25 05:38:15.378701
192.168.1.54,192.0.66.32,51941,443,54,1,2024-03-25 05:38:15.378820,0,nypost,6,40,2024-03-25 05:38:15.378820
192.0.66.32,192.168.1.54,443,51941,60,1,2024-03-25 05:38:15.380119,0,nypost,6,40,2024-03-25 05:38:15.380119
192.168.1.54,192.0.66.32,51942,443,78,1,2024-03-25 05:38:16.401562,0,nypost,6,64,2024-03-25 05:38:16.401562
192.0.66.32,192.168.1.54,443,51942,66,1,2024-03-25 05:38:16.412718,0,nypost,6,52,2024-03-25 05:38:16.412718
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.412807,0,nypost,6,40,2024-03-25 05:38:16.412807
192.168.1.54,192.0.66.32,51942,443,378,1,2024-03-25 05:38:16.413083,0,nypost,6,364,2024-03-25 05:38:16.413083
192.0.66.32,192.168.1.54,443,51942,60,1,2024-03-25 05:38:16.424376,0,nypost,6,40,2024-03-25 05:38:16.424376
192.0.66.32,192.168.1.54,443,51942,1514,1,2024-03-25 05:38:16.424387,0,nypost,6,1500,2024-03-25 05:38:16.424387
192.0.66.32,192.168.1.54,443,51942,1514,1,2024-03-25 05:38:16.424391,0,nypost,6,1500,2024-03-25 05:38:16.424391
192.0.66.32,192.168.1.54,443,51942,1230,1,2024-03-25 05:38:16.424395,0,nypost,6,1216,2024-03-25 05:38:16.424395
192.0.66.32,192.168.1.54,443,51942,87,1,2024-03-25 05:38:16.424399,0,nypost,6,73,2024-03-25 05:38:16.424399
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.424548,0,nypost,6,40,2024-03-25 05:38:16.424548
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.425874,0,nypost,6,40,2024-03-25 05:38:16.425874
192.168.1.54,192.0.66.32,51942,443,60,1,2024-03-25 05:38:16.425938,0,nypost,6,46,2024-03-25 05:38:16.425938
192.168.1.54,192.0.66.32,51942,443,112,1,2024-03-25 05:38:16.425994,0,nypost,6,98,2024-03-25 05:38:16.425994
192.168.1.54,192.0.66.32,51942,443,140,1,2024-03-25 05:38:16.425998,0,nypost,6,126,2024-03-25 05:38:16.425998
192.168.1.54,192.0.66.32,51942,443,116,1,2024-03-25 05:38:16.426043,0,nypost,6,102,2024-03-25 05:38:16.426043
192.0.66.32,192.168.1.54,443,51942,60,1,2024-03-25 05:38:16.433115,0,nypost,6,40,2024-03-25 05:38:16.433115
192.0.66.32,192.168.1.54,443,51942,325,1,2024-03-25 05:38:16.433125,0,nypost,6,311,2024-03-25 05:38:16.433125
192.0.66.32,192.168.1.54,443,51942,325,1,2024-03-25 05:38:16.433129,0,nypost,6,311,2024-03-25 05:38:16.433129
192.0.66.32,192.168.1.54,443,51942,125,1,2024-03-25 05:38:16.433132,0,nypost,6,111,2024-03-25 05:38:16.433132
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.433276,0,nypost,6,40,2024-03-25 05:38:16.433276
192.168.1.54,192.0.66.32,51942,443,85,1,2024-03-25 05:38:16.433375,0,nypost,6,71,2024-03-25 05:38:16.433375
192.0.66.32,192.168.1.54,443,51942,540,1,2024-03-25 05:38:16.433474,0,nypost,6,526,2024-03-25 05:38:16.433474
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.433532,0,nypost,6,40,2024-03-25 05:38:16.433532
192.168.1.54,192.0.66.32,51942,443,78,1,2024-03-25 05:38:16.433708,0,nypost,6,64,2024-03-25 05:38:16.433708
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.434911,0,nypost,6,40,2024-03-25 05:38:16.434911
192.0.66.32,192.168.1.54,443,51942,60,1,2024-03-25 05:38:16.440312,0,nypost,6,40,2024-03-25 05:38:16.440312
192.0.66.32,192.168.1.54,443,51942,60,1,2024-03-25 05:38:16.440325,0,nypost,6,40,2024-03-25 05:38:16.440325
192.168.1.54,192.0.66.32,51942,443,54,1,2024-03-25 05:38:16.440425,0,nypost,6,40,2024-03-25 05:38:16.440425
192.0.66.32,192.168.1.54,443,51942,60,1,2024-03-25 05:38:16.441979,0,nypost,6,40,2024-03-25 05:38:16.441979
192.168.1.54,23.51.48.120,51945,443,78,1,2024-03-25 05:38:19.583818,0,abcnetau,6,64,2024-03-25 05:38:19.583818
23.51.48.120,192.168.1.54,443,51945,74,1,2024-03-25 05:38:19.591785,0,abcnetau,6,60,2024-03-25 05:38:19.591785
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.591933,0,abcnetau,6,52,2024-03-25 05:38:19.591933
192.168.1.54,23.51.48.120,51945,443,390,1,2024-03-25 05:38:19.592221,0,abcnetau,6,376,2024-03-25 05:38:19.592221
23.51.48.120,192.168.1.54,443,51945,66,1,2024-03-25 05:38:19.601449,0,abcnetau,6,52,2024-03-25 05:38:19.601449
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.601465,0,abcnetau,6,1500,2024-03-25 05:38:19.601465
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.601468,0,abcnetau,6,1500,2024-03-25 05:38:19.601468
23.51.48.120,192.168.1.54,443,51945,1266,1,2024-03-25 05:38:19.601473,0,abcnetau,6,1252,2024-03-25 05:38:19.601473
23.51.48.120,192.168.1.54,443,51945,162,1,2024-03-25 05:38:19.601476,0,abcnetau,6,148,2024-03-25 05:38:19.601476
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.601618,0,abcnetau,6,52,2024-03-25 05:38:19.601618
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.602755,0,abcnetau,6,52,2024-03-25 05:38:19.602755
192.168.1.54,23.51.48.120,51945,443,72,1,2024-03-25 05:38:19.602811,0,abcnetau,6,58,2024-03-25 05:38:19.602811
192.168.1.54,23.51.48.120,51945,443,124,1,2024-03-25 05:38:19.602833,0,abcnetau,6,110,2024-03-25 05:38:19.602833
192.168.1.54,23.51.48.120,51945,443,152,1,2024-03-25 05:38:19.602926,0,abcnetau,6,138,2024-03-25 05:38:19.602926
192.168.1.54,23.51.48.120,51945,443,128,1,2024-03-25 05:38:19.602971,0,abcnetau,6,114,2024-03-25 05:38:19.602971
23.51.48.120,192.168.1.54,443,51945,337,1,2024-03-25 05:38:19.609976,0,abcnetau,6,323,2024-03-25 05:38:19.609976
23.51.48.120,192.168.1.54,443,51945,337,1,2024-03-25 05:38:19.609986,0,abcnetau,6,323,2024-03-25 05:38:19.609986
23.51.48.120,192.168.1.54,443,51945,127,1,2024-03-25 05:38:19.609989,0,abcnetau,6,113,2024-03-25 05:38:19.609989
23.51.48.120,192.168.1.54,443,51945,97,1,2024-03-25 05:38:19.609993,0,abcnetau,6,83,2024-03-25 05:38:19.609993
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.610082,0,abcnetau,6,52,2024-03-25 05:38:19.610082
192.168.1.54,23.51.48.120,51945,443,97,1,2024-03-25 05:38:19.610179,0,abcnetau,6,83,2024-03-25 05:38:19.610179
23.51.48.120,192.168.1.54,443,51945,572,1,2024-03-25 05:38:19.620016,0,abcnetau,6,558,2024-03-25 05:38:19.620016
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620023,0,abcnetau,6,1500,2024-03-25 05:38:19.620023
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620025,0,abcnetau,6,1500,2024-03-25 05:38:19.620025
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620028,0,abcnetau,6,1500,2024-03-25 05:38:19.620028
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620030,0,abcnetau,6,1500,2024-03-25 05:38:19.620030
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620032,0,abcnetau,6,1500,2024-03-25 05:38:19.620032
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620034,0,abcnetau,6,1500,2024-03-25 05:38:19.620034
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620036,0,abcnetau,6,1500,2024-03-25 05:38:19.620036
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620039,0,abcnetau,6,1500,2024-03-25 05:38:19.620039
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620041,0,abcnetau,6,1500,2024-03-25 05:38:19.620041
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620043,0,abcnetau,6,1500,2024-03-25 05:38:19.620043
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620046,0,abcnetau,6,1500,2024-03-25 05:38:19.620046
23.51.48.120,192.168.1.54,443,51945,544,1,2024-03-25 05:38:19.620048,0,abcnetau,6,530,2024-03-25 05:38:19.620048
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620050,0,abcnetau,6,1500,2024-03-25 05:38:19.620050
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620052,0,abcnetau,6,1500,2024-03-25 05:38:19.620052
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.620054,0,abcnetau,6,1500,2024-03-25 05:38:19.620054
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.620203,0,abcnetau,6,52,2024-03-25 05:38:19.620203
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.620278,0,abcnetau,6,52,2024-03-25 05:38:19.620278
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.620429,0,abcnetau,6,52,2024-03-25 05:38:19.620429
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.621426,0,abcnetau,6,1500,2024-03-25 05:38:19.621426
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.621431,0,abcnetau,6,1500,2024-03-25 05:38:19.621431
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.621434,0,abcnetau,6,1500,2024-03-25 05:38:19.621434
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.621436,0,abcnetau,6,1500,2024-03-25 05:38:19.621436
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.621482,0,abcnetau,6,52,2024-03-25 05:38:19.621482
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.621538,0,abcnetau,6,52,2024-03-25 05:38:19.621538
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627561,0,abcnetau,6,1500,2024-03-25 05:38:19.627561
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627570,0,abcnetau,6,1500,2024-03-25 05:38:19.627570
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627573,0,abcnetau,6,1500,2024-03-25 05:38:19.627573
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627575,0,abcnetau,6,1500,2024-03-25 05:38:19.627575
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627578,0,abcnetau,6,1500,2024-03-25 05:38:19.627578
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627581,0,abcnetau,6,1500,2024-03-25 05:38:19.627581
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627583,0,abcnetau,6,1500,2024-03-25 05:38:19.627583
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627585,0,abcnetau,6,1500,2024-03-25 05:38:19.627585
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627588,0,abcnetau,6,1500,2024-03-25 05:38:19.627588
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627590,0,abcnetau,6,1500,2024-03-25 05:38:19.627590
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627593,0,abcnetau,6,1500,2024-03-25 05:38:19.627593
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627595,0,abcnetau,6,1500,2024-03-25 05:38:19.627595
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627599,0,abcnetau,6,1500,2024-03-25 05:38:19.627599
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627601,0,abcnetau,6,1500,2024-03-25 05:38:19.627601
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.627603,0,abcnetau,6,1500,2024-03-25 05:38:19.627603
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.627719,0,abcnetau,6,52,2024-03-25 05:38:19.627719
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.627763,0,abcnetau,6,52,2024-03-25 05:38:19.627763
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.627886,0,abcnetau,6,52,2024-03-25 05:38:19.627886
23.51.48.120,192.168.1.54,443,51945,1115,1,2024-03-25 05:38:19.629286,0,abcnetau,6,1101,2024-03-25 05:38:19.629286
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629291,0,abcnetau,6,1500,2024-03-25 05:38:19.629291
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629293,0,abcnetau,6,1500,2024-03-25 05:38:19.629293
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629296,0,abcnetau,6,1500,2024-03-25 05:38:19.629296
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629298,0,abcnetau,6,1500,2024-03-25 05:38:19.629298
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629299,0,abcnetau,6,1500,2024-03-25 05:38:19.629299
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629301,0,abcnetau,6,1500,2024-03-25 05:38:19.629301
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629303,0,abcnetau,6,1500,2024-03-25 05:38:19.629303
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629305,0,abcnetau,6,1500,2024-03-25 05:38:19.629305
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629307,0,abcnetau,6,1500,2024-03-25 05:38:19.629307
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629309,0,abcnetau,6,1500,2024-03-25 05:38:19.629309
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.629311,0,abcnetau,6,1500,2024-03-25 05:38:19.629311
23.51.48.120,192.168.1.54,443,51945,544,1,2024-03-25 05:38:19.629313,0,abcnetau,6,530,2024-03-25 05:38:19.629313
23.51.48.120,192.168.1.54,443,51945,97,1,2024-03-25 05:38:19.629314,0,abcnetau,6,83,2024-03-25 05:38:19.629314
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.629358,0,abcnetau,6,52,2024-03-25 05:38:19.629358
192.168.1.54,23.51.48.120,51945,443,66,1,2024-03-25 05:38:19.629521,0,abcnetau,6,52,2024-03-25 05:38:19.629521
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641406,0,abcnetau,6,1500,2024-03-25 05:38:19.641406
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641412,0,abcnetau,6,1500,2024-03-25 05:38:19.641412
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641414,0,abcnetau,6,1500,2024-03-25 05:38:19.641414
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641415,0,abcnetau,6,1500,2024-03-25 05:38:19.641415
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641417,0,abcnetau,6,1500,2024-03-25 05:38:19.641417
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641419,0,abcnetau,6,1500,2024-03-25 05:38:19.641419
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641421,0,abcnetau,6,1500,2024-03-25 05:38:19.641421
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641422,0,abcnetau,6,1500,2024-03-25 05:38:19.641422
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641424,0,abcnetau,6,1500,2024-03-25 05:38:19.641424
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641426,0,abcnetau,6,1500,2024-03-25 05:38:19.641426
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641427,0,abcnetau,6,1500,2024-03-25 05:38:19.641427
23.51.48.120,192.168.1.54,443,51945,544,1,2024-03-25 05:38:19.641429,0,abcnetau,6,530,2024-03-25 05:38:19.641429
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641431,0,abcnetau,6,1500,2024-03-25 05:38:19.641431
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641432,0,abcnetau,6,1500,2024-03-25 05:38:19.641432
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641434,0,abcnetau,6,1500,2024-03-25 05:38:19.641434
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641436,0,abcnetau,6,1500,2024-03-25 05:38:19.641436
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641438,0,abcnetau,6,1500,2024-03-25 05:38:19.641438
23.51.48.120,192.168.1.54,443,51945,1514,1,2024-03-25 05:38:19.641440,0,abcnetau,6,1500,2024-03-25 05:38:19.641440
