ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.527178,0,washingtonpost,6,52,2024-03-26 03:11:25.527178
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.527186,0,washingtonpost,6,4396,2024-03-26 03:11:25.527186
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.527199,0,washingtonpost,6,52,2024-03-26 03:11:25.527199
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.527868,0,washingtonpost,6,8740,2024-03-26 03:11:25.527868
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.527877,0,washingtonpost,6,52,2024-03-26 03:11:25.527877
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.528721,0,washingtonpost,6,10188,2024-03-26 03:11:25.528721
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.528729,0,washingtonpost,6,52,2024-03-26 03:11:25.528729
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.529700,0,washingtonpost,6,10188,2024-03-26 03:11:25.529700
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.529709,0,washingtonpost,6,52,2024-03-26 03:11:25.529709
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.530598,0,washingtonpost,6,10188,2024-03-26 03:11:25.530598
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.530607,0,washingtonpost,6,52,2024-03-26 03:11:25.530607
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.531513,0,washingtonpost,6,8740,2024-03-26 03:11:25.531513
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.531522,0,washingtonpost,6,52,2024-03-26 03:11:25.531522
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.532280,0,washingtonpost,6,10188,2024-03-26 03:11:25.532280
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.532289,0,washingtonpost,6,52,2024-03-26 03:11:25.532289
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.533157,0,washingtonpost,6,5844,2024-03-26 03:11:25.533157
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.533166,0,washingtonpost,6,52,2024-03-26 03:11:25.533166
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.533158,0,washingtonpost,6,4396,2024-03-26 03:11:25.533158
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.533171,0,washingtonpost,6,52,2024-03-26 03:11:25.533171
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.534214,0,washingtonpost,6,4396,2024-03-26 03:11:25.534214
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.534234,0,washingtonpost,6,52,2024-03-26 03:11:25.534234
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.534217,0,washingtonpost,6,5844,2024-03-26 03:11:25.534217
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.534243,0,washingtonpost,6,52,2024-03-26 03:11:25.534243
92.122.14.108,172.28.0.12,443,46846,,,1514,1,2024-03-26 03:11:25.534984,0,washingtonpost,6,1500,2024-03-26 03:11:25.534984
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.535002,0,washingtonpost,6,52,2024-03-26 03:11:25.535002
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.534986,0,washingtonpost,6,8740,2024-03-26 03:11:25.534986
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.535011,0,washingtonpost,6,52,2024-03-26 03:11:25.535011
92.122.14.108,172.28.0.12,443,46846,,,11650,1,2024-03-26 03:11:25.535901,0,washingtonpost,6,11636,2024-03-26 03:11:25.535901
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.535919,0,washingtonpost,6,52,2024-03-26 03:11:25.535919
92.122.14.108,172.28.0.12,443,46846,,,2962,1,2024-03-26 03:11:25.536909,0,washingtonpost,6,2948,2024-03-26 03:11:25.536909
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.536918,0,washingtonpost,6,52,2024-03-26 03:11:25.536918
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.536928,0,washingtonpost,6,8740,2024-03-26 03:11:25.536928
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.536938,0,washingtonpost,6,52,2024-03-26 03:11:25.536938
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.537776,0,washingtonpost,6,4396,2024-03-26 03:11:25.537776
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.537786,0,washingtonpost,6,52,2024-03-26 03:11:25.537786
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.537795,0,washingtonpost,6,8740,2024-03-26 03:11:25.537795
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.537804,0,washingtonpost,6,52,2024-03-26 03:11:25.537804
92.122.14.108,172.28.0.12,443,46846,,,11650,1,2024-03-26 03:11:25.538689,0,washingtonpost,6,11636,2024-03-26 03:11:25.538689
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.538699,0,washingtonpost,6,52,2024-03-26 03:11:25.538699
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.539595,0,washingtonpost,6,4396,2024-03-26 03:11:25.539595
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.539605,0,washingtonpost,6,52,2024-03-26 03:11:25.539605
92.122.14.108,172.28.0.12,443,46846,,,7306,1,2024-03-26 03:11:25.539618,0,washingtonpost,6,7292,2024-03-26 03:11:25.539618
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.539624,0,washingtonpost,6,52,2024-03-26 03:11:25.539624
92.122.14.108,172.28.0.12,443,46846,,,11650,1,2024-03-26 03:11:25.540455,0,washingtonpost,6,11636,2024-03-26 03:11:25.540455
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.540464,0,washingtonpost,6,52,2024-03-26 03:11:25.540464
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.541354,0,washingtonpost,6,13084,2024-03-26 03:11:25.541354
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.541366,0,washingtonpost,6,52,2024-03-26 03:11:25.541366
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.542295,0,washingtonpost,6,5844,2024-03-26 03:11:25.542295
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.542307,0,washingtonpost,6,52,2024-03-26 03:11:25.542307
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.542745,0,washingtonpost,6,13084,2024-03-26 03:11:25.542745
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.542755,0,washingtonpost,6,52,2024-03-26 03:11:25.542755
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.543759,0,washingtonpost,6,13084,2024-03-26 03:11:25.543759
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.543769,0,washingtonpost,6,52,2024-03-26 03:11:25.543769
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.544604,0,washingtonpost,6,13084,2024-03-26 03:11:25.544604
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.544615,0,washingtonpost,6,52,2024-03-26 03:11:25.544615
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.545521,0,washingtonpost,6,13084,2024-03-26 03:11:25.545521
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.545533,0,washingtonpost,6,52,2024-03-26 03:11:25.545533
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.546353,0,washingtonpost,6,13084,2024-03-26 03:11:25.546353
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.546363,0,washingtonpost,6,52,2024-03-26 03:11:25.546363
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.547292,0,washingtonpost,6,5844,2024-03-26 03:11:25.547292
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.547301,0,washingtonpost,6,52,2024-03-26 03:11:25.547301
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.547314,0,washingtonpost,6,8740,2024-03-26 03:11:25.547314
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.547320,0,washingtonpost,6,52,2024-03-26 03:11:25.547320
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.548335,0,washingtonpost,6,8740,2024-03-26 03:11:25.548335
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.548345,0,washingtonpost,6,52,2024-03-26 03:11:25.548345
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.548336,0,washingtonpost,6,5844,2024-03-26 03:11:25.548336
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.548351,0,washingtonpost,6,52,2024-03-26 03:11:25.548351
92.122.14.108,172.28.0.12,443,46846,,,14546,1,2024-03-26 03:11:25.549256,0,washingtonpost,6,14532,2024-03-26 03:11:25.549256
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.549267,0,washingtonpost,6,52,2024-03-26 03:11:25.549267
92.122.14.108,172.28.0.12,443,46846,,,14546,1,2024-03-26 03:11:25.550045,0,washingtonpost,6,14532,2024-03-26 03:11:25.550045
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.550056,0,washingtonpost,6,52,2024-03-26 03:11:25.550056
92.122.14.108,172.28.0.12,443,46846,,,7306,1,2024-03-26 03:11:25.550982,0,washingtonpost,6,7292,2024-03-26 03:11:25.550982
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.550990,0,washingtonpost,6,52,2024-03-26 03:11:25.550990
92.122.14.108,172.28.0.12,443,46846,,,14546,1,2024-03-26 03:11:25.551460,0,washingtonpost,6,14532,2024-03-26 03:11:25.551460
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.551469,0,washingtonpost,6,52,2024-03-26 03:11:25.551469
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.552391,0,washingtonpost,6,15980,2024-03-26 03:11:25.552391
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.552401,0,washingtonpost,6,52,2024-03-26 03:11:25.552401
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.553397,0,washingtonpost,6,15980,2024-03-26 03:11:25.553397
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.553407,0,washingtonpost,6,52,2024-03-26 03:11:25.553407
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.554340,0,washingtonpost,6,8740,2024-03-26 03:11:25.554340
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.554350,0,washingtonpost,6,52,2024-03-26 03:11:25.554350
92.122.14.108,172.28.0.12,443,46846,,,7306,1,2024-03-26 03:11:25.554342,0,washingtonpost,6,7292,2024-03-26 03:11:25.554342
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.554355,0,washingtonpost,6,52,2024-03-26 03:11:25.554355
92.122.14.108,172.28.0.12,443,46846,,,2962,1,2024-03-26 03:11:25.555265,0,washingtonpost,6,2948,2024-03-26 03:11:25.555265
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.555272,0,washingtonpost,6,52,2024-03-26 03:11:25.555272
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.555533,0,washingtonpost,6,15980,2024-03-26 03:11:25.555533
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.555542,0,washingtonpost,6,52,2024-03-26 03:11:25.555542
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.556520,0,washingtonpost,6,15980,2024-03-26 03:11:25.556520
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.556530,0,washingtonpost,6,52,2024-03-26 03:11:25.556530
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.557301,0,washingtonpost,6,15980,2024-03-26 03:11:25.557301
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.557315,0,washingtonpost,6,52,2024-03-26 03:11:25.557315
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.558208,0,washingtonpost,6,15980,2024-03-26 03:11:25.558208
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.558222,0,washingtonpost,6,52,2024-03-26 03:11:25.558222
92.122.14.108,172.28.0.12,443,46846,,,1514,1,2024-03-26 03:11:25.559091,0,washingtonpost,6,1500,2024-03-26 03:11:25.559091
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.559098,0,washingtonpost,6,52,2024-03-26 03:11:25.559098
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.559330,0,washingtonpost,6,4396,2024-03-26 03:11:25.559330
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.559337,0,washingtonpost,6,52,2024-03-26 03:11:25.559337
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.559352,0,washingtonpost,6,13084,2024-03-26 03:11:25.559352
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.559363,0,washingtonpost,6,52,2024-03-26 03:11:25.559363
92.122.14.108,172.28.0.12,443,46846,,,17442,1,2024-03-26 03:11:25.560195,0,washingtonpost,6,17428,2024-03-26 03:11:25.560195
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.560207,0,washingtonpost,6,52,2024-03-26 03:11:25.560207
92.122.14.108,172.28.0.12,443,46846,,,17442,1,2024-03-26 03:11:25.561199,0,washingtonpost,6,17428,2024-03-26 03:11:25.561199
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.561216,0,washingtonpost,6,52,2024-03-26 03:11:25.561216
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.562057,0,washingtonpost,6,13084,2024-03-26 03:11:25.562057
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.562069,0,washingtonpost,6,52,2024-03-26 03:11:25.562069
92.122.14.108,172.28.0.12,443,46846,,,17442,1,2024-03-26 03:11:25.562793,0,washingtonpost,6,17428,2024-03-26 03:11:25.562793
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.562805,0,washingtonpost,6,52,2024-03-26 03:11:25.562805
92.122.14.108,172.28.0.12,443,46846,,,18890,1,2024-03-26 03:11:25.563778,0,washingtonpost,6,18876,2024-03-26 03:11:25.563778
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.563789,0,washingtonpost,6,52,2024-03-26 03:11:25.563789
92.122.14.108,172.28.0.12,443,46846,,,18890,1,2024-03-26 03:11:25.564768,0,washingtonpost,6,18876,2024-03-26 03:11:25.564768
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.564779,0,washingtonpost,6,52,2024-03-26 03:11:25.564779
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.565753,0,washingtonpost,6,10188,2024-03-26 03:11:25.565753
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.565762,0,washingtonpost,6,52,2024-03-26 03:11:25.565762
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.566233,0,washingtonpost,6,5844,2024-03-26 03:11:25.566233
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.566240,0,washingtonpost,6,52,2024-03-26 03:11:25.566240
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.566257,0,washingtonpost,6,13084,2024-03-26 03:11:25.566257
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.566268,0,washingtonpost,6,52,2024-03-26 03:11:25.566268
92.122.14.108,172.28.0.12,443,46846,,,18890,1,2024-03-26 03:11:25.567111,0,washingtonpost,6,18876,2024-03-26 03:11:25.567111
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.567123,0,washingtonpost,6,52,2024-03-26 03:11:25.567123
92.122.14.108,172.28.0.12,443,46846,,,20338,1,2024-03-26 03:11:25.568135,0,washingtonpost,6,20324,2024-03-26 03:11:25.568135
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.568146,0,washingtonpost,6,52,2024-03-26 03:11:25.568146
92.122.14.108,172.28.0.12,443,46846,,,7306,1,2024-03-26 03:11:25.568947,0,washingtonpost,6,7292,2024-03-26 03:11:25.568947
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.568954,0,washingtonpost,6,52,2024-03-26 03:11:25.568954
92.122.14.108,172.28.0.12,443,46846,,,20338,1,2024-03-26 03:11:25.569491,0,washingtonpost,6,20324,2024-03-26 03:11:25.569491
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.569503,0,washingtonpost,6,52,2024-03-26 03:11:25.569503
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.570387,0,washingtonpost,6,4396,2024-03-26 03:11:25.570387
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.570398,0,washingtonpost,6,52,2024-03-26 03:11:25.570398
92.122.14.108,172.28.0.12,443,46846,,,15994,1,2024-03-26 03:11:25.570420,0,washingtonpost,6,15980,2024-03-26 03:11:25.570420
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.570432,0,washingtonpost,6,52,2024-03-26 03:11:25.570432
92.122.14.108,172.28.0.12,443,46846,,,20338,1,2024-03-26 03:11:25.571306,0,washingtonpost,6,20324,2024-03-26 03:11:25.571306
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.571321,0,washingtonpost,6,52,2024-03-26 03:11:25.571321
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.572121,0,washingtonpost,6,4396,2024-03-26 03:11:25.572121
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.572128,0,washingtonpost,6,52,2024-03-26 03:11:25.572128
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.572465,0,washingtonpost,6,13084,2024-03-26 03:11:25.572465
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.572476,0,washingtonpost,6,52,2024-03-26 03:11:25.572476
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.572484,0,washingtonpost,6,8740,2024-03-26 03:11:25.572484
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.572499,0,washingtonpost,6,52,2024-03-26 03:11:25.572499
92.122.14.108,172.28.0.12,443,46846,,,21786,1,2024-03-26 03:11:25.573384,0,washingtonpost,6,21772,2024-03-26 03:11:25.573384
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.573396,0,washingtonpost,6,52,2024-03-26 03:11:25.573396
92.122.14.108,172.28.0.12,443,46846,,,21786,1,2024-03-26 03:11:25.574379,0,washingtonpost,6,21772,2024-03-26 03:11:25.574379
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.574395,0,washingtonpost,6,52,2024-03-26 03:11:25.574395
92.122.14.108,172.28.0.12,443,46846,,,21786,1,2024-03-26 03:11:25.575343,0,washingtonpost,6,21772,2024-03-26 03:11:25.575343
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.575355,0,washingtonpost,6,52,2024-03-26 03:11:25.575355
92.122.14.108,172.28.0.12,443,46846,,,23234,1,2024-03-26 03:11:25.576235,0,washingtonpost,6,23220,2024-03-26 03:11:25.576235
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.576258,0,washingtonpost,6,52,2024-03-26 03:11:25.576258
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.577267,0,washingtonpost,6,8740,2024-03-26 03:11:25.577267
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.577278,0,washingtonpost,6,52,2024-03-26 03:11:25.577278
92.122.14.108,172.28.0.12,443,46846,,,11650,1,2024-03-26 03:11:25.577295,0,washingtonpost,6,11636,2024-03-26 03:11:25.577295
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.577309,0,washingtonpost,6,52,2024-03-26 03:11:25.577309
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.577994,0,washingtonpost,6,4396,2024-03-26 03:11:25.577994
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.578001,0,washingtonpost,6,52,2024-03-26 03:11:25.578001
92.122.14.108,172.28.0.12,443,46846,,,18890,1,2024-03-26 03:11:25.578051,0,washingtonpost,6,18876,2024-03-26 03:11:25.578051
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.578070,0,washingtonpost,6,52,2024-03-26 03:11:25.578070
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.579069,0,washingtonpost,6,4396,2024-03-26 03:11:25.579069
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.579076,0,washingtonpost,6,52,2024-03-26 03:11:25.579076
92.122.14.108,172.28.0.12,443,46846,,,20338,1,2024-03-26 03:11:25.579113,0,washingtonpost,6,20324,2024-03-26 03:11:25.579113
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.579132,0,washingtonpost,6,52,2024-03-26 03:11:25.579132
92.122.14.108,172.28.0.12,443,46846,,,17442,1,2024-03-26 03:11:25.580055,0,washingtonpost,6,17428,2024-03-26 03:11:25.580055
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.580065,0,washingtonpost,6,52,2024-03-26 03:11:25.580065
92.122.14.108,172.28.0.12,443,46846,,,24682,1,2024-03-26 03:11:25.580715,0,washingtonpost,6,24668,2024-03-26 03:11:25.580715
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.581044,0,washingtonpost,6,52,2024-03-26 03:11:25.581044
92.122.14.108,172.28.0.12,443,46846,,,2962,1,2024-03-26 03:11:25.581547,0,washingtonpost,6,2948,2024-03-26 03:11:25.581547
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.581556,0,washingtonpost,6,52,2024-03-26 03:11:25.581556
92.122.14.108,172.28.0.12,443,46846,,,21786,1,2024-03-26 03:11:25.581589,0,washingtonpost,6,21772,2024-03-26 03:11:25.581589
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.581612,0,washingtonpost,6,52,2024-03-26 03:11:25.581612
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.582547,0,washingtonpost,6,5844,2024-03-26 03:11:25.582547
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.582555,0,washingtonpost,6,52,2024-03-26 03:11:25.582555
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.582571,0,washingtonpost,6,10188,2024-03-26 03:11:25.582571
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.582584,0,washingtonpost,6,52,2024-03-26 03:11:25.582584
92.122.14.108,172.28.0.12,443,46846,,,26130,1,2024-03-26 03:11:25.583105,0,washingtonpost,6,26116,2024-03-26 03:11:25.583105
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.583129,0,washingtonpost,6,52,2024-03-26 03:11:25.583129
92.122.14.108,172.28.0.12,443,46846,,,26130,1,2024-03-26 03:11:25.584101,0,washingtonpost,6,26116,2024-03-26 03:11:25.584101
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.584114,0,washingtonpost,6,52,2024-03-26 03:11:25.584114
92.122.14.108,172.28.0.12,443,46846,,,13098,1,2024-03-26 03:11:25.585051,0,washingtonpost,6,13084,2024-03-26 03:11:25.585051
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.585060,0,washingtonpost,6,52,2024-03-26 03:11:25.585060
92.122.14.108,172.28.0.12,443,46846,,,4410,1,2024-03-26 03:11:25.585529,0,washingtonpost,6,4396,2024-03-26 03:11:25.585529
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.585537,0,washingtonpost,6,52,2024-03-26 03:11:25.585537
92.122.14.108,172.28.0.12,443,46846,,,23234,1,2024-03-26 03:11:25.585562,0,washingtonpost,6,23220,2024-03-26 03:11:25.585562
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.585572,0,washingtonpost,6,52,2024-03-26 03:11:25.585572
92.122.14.108,172.28.0.12,443,46846,,,5858,1,2024-03-26 03:11:25.586527,0,washingtonpost,6,5844,2024-03-26 03:11:25.586527
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.586534,0,washingtonpost,6,52,2024-03-26 03:11:25.586534
92.122.14.108,172.28.0.12,443,46846,,,21786,1,2024-03-26 03:11:25.586563,0,washingtonpost,6,21772,2024-03-26 03:11:25.586563
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.586573,0,washingtonpost,6,52,2024-03-26 03:11:25.586573
92.122.14.108,172.28.0.12,443,46846,,,10202,1,2024-03-26 03:11:25.587312,0,washingtonpost,6,10188,2024-03-26 03:11:25.587312
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.587321,0,washingtonpost,6,52,2024-03-26 03:11:25.587321
92.122.14.108,172.28.0.12,443,46846,,,27578,1,2024-03-26 03:11:25.587759,0,washingtonpost,6,27564,2024-03-26 03:11:25.587759
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.587773,0,washingtonpost,6,52,2024-03-26 03:11:25.587773
92.122.14.108,172.28.0.12,443,46846,,,29026,1,2024-03-26 03:11:25.588773,0,washingtonpost,6,29012,2024-03-26 03:11:25.588773
172.28.0.12,92.122.14.108,46846,443,,,66,1,2024-03-26 03:11:25.588787,0,washingtonpost,6,52,2024-03-26 03:11:25.588787
92.122.14.108,172.28.0.12,443,46846,,,8754,1,2024-03-26 03:11:25.589612,0,washingtonpost,6,8740,2024-03-26 03:11:25.589612
